unique_id,rally,ball_round,time,frame_num,player,server,type,around_head,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height
2018-Indonesia_open-finals-1-1,4,20,00:01:03.700000,1910,B,,挑球,,1.0,C1,67,573,2.0,,,4,3,,A4,310.0,15.0,1.0
2018-Indonesia_open-finals-1-1,4,21,00:01:04.900000,1948,A,,切球,1.0,,A3,310,15,1.0,,,4,3,,A1,112.0,570.0,2.0
2018-Indonesia_open-finals-1-1,4,22,00:01:05.900000,1977,B,,擋小球,,1.0,A1,112,570,2.0,,,4,3,,B1,112.0,386.0,2.0
2018-Indonesia_open-finals-1-1,4,23,00:01:06.900000,2007,A,,挑球,,,A1,112,386,2.0,,,4,3,,B4,276.0,911.0,1.0
2018-Indonesia_open-finals-1-1,4,24,00:01:08.700000,2061,B,,切球,,,A3,276,911,1.0,,,4,3,,B2,118.0,306.0,2.0
2018-Indonesia_open-finals-1-1,4,25,00:01:09.600000,2087,A,,擋小球,,,A2,118,306,2.0,,,4,3,,A1,88.0,555.0,2.0
2018-Indonesia_open-finals-1-1,4,26,00:01:10.700000,2121,B,,挑球,,1.0,C1,88,555,2.0,,,4,3,,B4,81.0,26.0,1.0
2018-Indonesia_open-finals-1-1,4,27,00:01:11.900000,2157,A,,長球,,,B3,81,26,1.0,,,4,3,,B2,352.0,730.0,1.0
2018-Indonesia_open-finals-1-1,4,28,00:01:12.900000,2187,B,,殺球,,,B2,352,730,1.0,,,4,3,,A3,367.0,159.0,
2018-Indonesia_open-finals-1-1,4,29,00:01:13.400000,2201,A,,未擊球,,,C2,367,159,,落地,殺球精準,4,4,B,,,,
2018-Indonesia_open-finals-1-1,5,1,00:01:17.800000,2335,A,1,發長球,,,A2,205,262,2.0,,,5,5,,A4,129.0,911.0,1.0
2018-Indonesia_open-finals-1-1,5,2,00:01:19.900000,2398,B,,切球,,,A3,129,911,1.0,,,5,5,,B2,76.0,305.0,2.0
2018-Indonesia_open-finals-1-1,5,3,00:01:20.800000,2424,A,,挑球,,,B2,76,305,2.0,,,5,5,,A3,71.0,843.0,1.0
2018-Indonesia_open-finals-1-1,5,4,00:01:21.800000,2454,B,,殺球,,,C2,71,843,1.0,,,5,5,,B2,62.0,192.0,2.0
2018-Indonesia_open-finals-1-1,5,5,00:01:22.200000,2466,A,,擋小球,,,B2,62,192,2.0,,,5,5,,A1,76.0,512.0,2.0
2018-Indonesia_open-finals-1-1,5,6,00:01:23.200000,2495,B,,挑球,,1.0,C1,76,512,2.0,,,5,5,,B4,102.0,33.0,2.0
2018-Indonesia_open-finals-1-1,5,7,00:01:24.100000,2524,A,,平球,,,B3,102,33,2.0,,,5,5,,B2,350.0,734.0,2.0
2018-Indonesia_open-finals-1-1,5,8,00:01:25,2551,B,,擋小球,,,B2,350,734,2.0,,,5,5,,A1,359.0,339.0,2.0
2018-Indonesia_open-finals-1-1,5,9,00:01:25.800000,2575,A,,挑球,,1.0,C1,359,339,2.0,,,5,5,,B4,343.0,898.0,1.0
2018-Indonesia_open-finals-1-1,5,10,00:01:27.100000,2612,B,,切球,,,B3,343,898,1.0,,,5,5,,B1,136.0,338.0,2.0
2018-Indonesia_open-finals-1-1,5,11,00:01:27.900000,2636,A,,擋小球,,,A1,136,338,2.0,,,5,5,,B1,359.0,558.0,2.0
2018-Indonesia_open-finals-1-1,5,12,00:01:28.900000,2666,B,,挑球,,,B1,359,558,2.0,,,5,5,,A4,322.0,29.0,1.0
2018-Indonesia_open-finals-1-1,5,13,00:01:30,2699,A,,長球,1.0,,C3,322,29,1.0,,,5,5,,A3,73.0,814.0,1.0
2018-Indonesia_open-finals-1-1,5,14,00:01:31,2731,B,,切球,1.0,,C2,73,814,1.0,,,5,5,,B1,67.0,376.0,2.0
2018-Indonesia_open-finals-1-1,5,15,00:01:32,2761,A,,挑球,,,B1,67,376,2.0,,,5,5,,A3,56.0,854.0,1.0
2018-Indonesia_open-finals-1-1,5,16,00:01:33.200000,2795,B,,切球,1.0,,C2,56,854,1.0,,,5,5,,A2,349.0,284.0,2.0
2018-Indonesia_open-finals-1-1,5,17,00:01:33.900000,2816,A,,擋小球,,1.0,C2,349,284,2.0,,,5,5,,B1,338.0,544.0,2.0
2018-Indonesia_open-finals-1-1,5,18,00:01:34.800000,2844,B,,放小球,,,B1,338,544,2.0,,,5,5,,A1,365.0,422.0,2.0
2018-Indonesia_open-finals-1-1,5,19,00:01:35.800000,2873,A,,挑球,,1.0,C1,365,422,2.0,,,5,5,,B4,280.0,890.0,1.0
2018-Indonesia_open-finals-1-1,5,20,00:01:37.500000,2926,B,,殺球,,,A3,280,890,1.0,,,5,5,,B2,118.0,209.0,2.0
2018-Indonesia_open-finals-1-1,5,21,00:01:38,2940,A,,擋小球,,,A2,118,209,2.0,,,5,5,,A1,106.0,530.0,2.0
2018-Indonesia_open-finals-1-1,5,22,00:01:39.100000,2974,B,,挑球,,1.0,C1,106,530,2.0,,,5,5,,B4,88.0,33.0,1.0
2018-Indonesia_open-finals-1-1,5,23,00:01:40.600000,3017,A,,切球,,,B3,88,33,1.0,,,5,5,,A2,89.0,626.0,2.0
2018-Indonesia_open-finals-1-1,5,24,00:01:41.400000,3041,B,,挑球,,1.0,C1,89,626,2.0,,,5,5,,B4,96.0,49.0,1.0
2018-Indonesia_open-finals-1-1,5,25,00:01:42.200000,3065,A,,切球,,,B3,96,49,1.0,,,5,5,,B1,95.0,465.0,
2018-Indonesia_open-finals-1-1,5,26,00:01:42.800000,3084,B,,未擊球,,,B1,95,465,,未回擊成功,對方失誤,5,6,B,,,,
2018-Indonesia_open-finals-1-1,6,1,00:01:47.700000,3232,B,1,發長球,,,A2,248,661,2.0,,,5,8,,B4,157.0,15.0,1.0
2018-Indonesia_open-finals-1-1,6,2,00:01:49.800000,3295,A,,長球,,,A3,157,15,1.0,,,5,8,,A3,62.0,848.0,1.0
2018-Indonesia_open-finals-1-1,6,3,00:01:51,3330,B,,切球,1.0,,C2,62,848,1.0,,,5,8,,B2,167.0,229.0,2.0
2018-Indonesia_open-finals-1-1,6,4,00:01:51.500000,3344,A,,擋小球,,,A2,167,229,2.0,,,5,8,,B2,345.0,620.0,2.0
2018-Indonesia_open-finals-1-1,6,5,00:01:52.400000,3373,B,,挑球,,,B1,345,620,2.0,,,5,8,,A4,235.0,33.0,1.0
2018-Indonesia_open-finals-1-1,6,6,00:01:54.100000,3424,A,,殺球,,,A3,235,33,1.0,,,5,8,,A2,93.0,730.0,2.0
2018-Indonesia_open-finals-1-1,6,7,00:01:54.600000,3439,B,,擋小球,,1.0,C2,93,730,2.0,,,5,8,,B1,74.0,465.0,
2018-Indonesia_open-finals-1-1,6,8,00:01:55.400000,3461,A,,未擊球,,,B1,74,465,,未回擊成功,對方失誤,6,8,A,,,,
2018-Indonesia_open-finals-1-1,7,1,00:01:59.800000,3593,A,1,發長球,,,A2,182,256,2.0,,,6,8,,B4,331.0,898.0,1.0
2018-Indonesia_open-finals-1-1,7,2,00:02:02,3659,B,,切球,,,B3,331,898,1.0,,,6,8,,B2,114.0,217.0,2.0
2018-Indonesia_open-finals-1-1,7,3,00:02:02.700000,3680,A,,挑球,,,A2,114,217,2.0,,,6,8,,A2,70.0,646.0,2.0
2018-Indonesia_open-finals-1-1,7,4,00:02:03.400000,3701,B,,擋小球,,1.0,C2,70,646,2.0,,,6,8,,B2,104.0,322.0,2.0
2018-Indonesia_open-finals-1-1,7,5,00:02:04.100000,3724,A,,擋小球,,,B1,104,322,2.0,,,6,8,,A1,80.0,511.0,2.0
2018-Indonesia_open-finals-1-1,7,6,00:02:05,3750,B,,挑球,,1.0,C1,80,511,2.0,,,6,8,,A4,340.0,10.0,1.0
2018-Indonesia_open-finals-1-1,7,7,00:02:06.300000,3788,A,,切球,,1.0,C3,340,10,1.0,,,6,8,,B1,321.0,516.0,2.0
2018-Indonesia_open-finals-1-1,7,8,00:02:07.100000,3814,B,,擋小球,,,B1,321,516,2.0,,,6,8,,A1,363.0,374.0,2.0
2018-Indonesia_open-finals-1-1,7,9,00:02:08.100000,3842,A,,挑球,,1.0,C1,363,374,2.0,,,6,8,,B4,355.0,902.0,1.0
2018-Indonesia_open-finals-1-1,7,10,00:02:10.100000,3904,B,,殺球,,,B3,355,902,1.0,,,6,8,,A1,367.0,415.0,
2018-Indonesia_open-finals-1-1,7,11,00:02:11.100000,3934,A,,未擊球,,,C1,367,415,,落地,殺球彈網,6,9,B,,,,
2018-Indonesia_open-finals-1-1,8,1,00:02:15.600000,4069,B,1,發長球,,,A2,243,655,2.0,,,8,10,,B4,148.0,23.0,1.0
2018-Indonesia_open-finals-1-1,8,2,00:02:17.800000,4133,A,,殺球,,,A3,148,23,1.0,,,8,10,,A2,205.0,667.0,2.0
2018-Indonesia_open-finals-1-1,8,3,00:02:18.300000,4148,B,,擋小球,,1.0,A2,205,667,2.0,,,8,10,,A2,306.0,297.0,2.0
2018-Indonesia_open-finals-1-1,8,4,00:02:19,4171,A,,挑球,,1.0,A2,306,297,2.0,,,8,10,,A3,85.0,829.0,1.0
2018-Indonesia_open-finals-1-1,8,5,00:02:20,4199,B,,切球,1.0,,C2,85,829,1.0,,,8,10,,A2,340.0,241.0,2.0
2018-Indonesia_open-finals-1-1,8,6,00:02:20.600000,4217,A,,擋小球,,1.0,C2,340,241,2.0,,,8,10,,B1,333.0,511.0,1.0
2018-Indonesia_open-finals-1-1,8,7,00:02:21.500000,4246,B,,撲球,,,B1,333,511,1.0,,,8,10,,B4,55.0,8.0,
2018-Indonesia_open-finals-1-1,8,8,00:02:22.300000,4269,A,,未擊球,,,B3,55,8,,落地,移動快速,8,11,B,,,,
2018-Indonesia_open-finals-1-1,9,1,00:02:26,4379,B,1,發長球,,,A2,225,665,2.0,,,8,11,,A4,358.0,21.0,1.0
2018-Indonesia_open-finals-1-1,9,2,00:02:28.100000,4442,A,,切球,,,C3,358,21,1.0,,,8,11,,A2,89.0,617.0,2.0
2018-Indonesia_open-finals-1-1,9,3,00:02:28.900000,4468,B,,挑球,,1.0,C1,89,617,2.0,,,8,11,,B4,98.0,34.0,1.0
2018-Indonesia_open-finals-1-1,9,4,00:02:30,4501,A,,殺球,,,B3,98,34,1.0,,,8,11,,A2,207.0,684.0,2.0
2018-Indonesia_open-finals-1-1,9,5,00:02:30.500000,4516,B,,擋小球,,1.0,A2,207,684,2.0,,,8,11,,A2,264.0,223.0,2.0
2018-Indonesia_open-finals-1-1,9,6,00:02:31.100000,4534,A,,挑球,,1.0,A2,264,223,2.0,,,8,11,,D4,402.0,894.0,
2018-Indonesia_open-finals-1-1,9,7,00:02:32.400000,4571,B,,未擊球,,,D3,402,894,,出界,對手失誤,8,12,B,,,,
2018-Indonesia_open-finals-1-1,10,1,00:02:35.700000,4672,B,1,發長球,,,A2,239,646,2.0,,,8,12,,B4,155.0,21.0,1.0
2018-Indonesia_open-finals-1-1,10,2,00:02:37.800000,4734,A,,長球,,,A3,155,21,1.0,,,8,12,,A3,76.0,869.0,1.0
2018-Indonesia_open-finals-1-1,10,3,00:02:39.100000,4772,B,,切球,,,C2,76,869,1.0,,,8,12,,B2,129.0,322.0,2.0
2018-Indonesia_open-finals-1-1,10,4,00:02:39.800000,4795,A,,擋小球,,,A1,129,322,2.0,,,8,12,,B1,315.0,541.0,2.0
2018-Indonesia_open-finals-1-1,10,5,00:02:40.800000,4824,B,,放小球,,,A1,315,541,2.0,,,8,12,,A1,353.0,386.0,2.0
2018-Indonesia_open-finals-1-1,10,6,00:02:41.600000,4848,A,,挑球,,1.0,C1,353,386,2.0,,,8,12,,A3,133.0,804.0,1.0
2018-Indonesia_open-finals-1-1,10,7,00:02:42.400000,4873,B,,長球,1.0,,A2,133,804,1.0,,,8,12,,A3,326.0,61.0,1.0
2018-Indonesia_open-finals-1-1,10,8,00:02:43.700000,4912,A,,切球,1.0,,C3,326,61,1.0,,,8,12,,A2,84.0,611.0,2.0
2018-Indonesia_open-finals-1-1,10,9,00:02:44.700000,4940,B,,挑球,,1.0,C1,84,611,2.0,,,8,12,,B4,90.0,33.0,1.0
2018-Indonesia_open-finals-1-1,10,10,00:02:45.800000,4975,A,,切球,,,B3,90,33,1.0,,,8,12,,B1,341.0,560.0,2.0
2018-Indonesia_open-finals-1-1,10,11,00:02:46.700000,5002,B,,擋小球,,,B1,341,560,2.0,,,8,12,,C1,401.0,367.0,
2018-Indonesia_open-finals-1-1,10,12,00:02:47.800000,5033,A,,未擊球,,,E1,401,367,,出界,對手失誤,9,12,A,,,,
2018-Indonesia_open-finals-1-1,11,1,00:02:50.300000,5108,A,1,發小球,,1.0,A2,237,281,2.0,,,11,12,,A1,178.0,585.0,2.0
2018-Indonesia_open-finals-1-1,11,2,00:02:50.900000,5128,B, ,挑球,,1.0,A1,178,585,2.0,,,11,12,,A4,322.0,28.0,1.0
2018-Indonesia_open-finals-1-1,11,3,00:02:52.100000,5163,A,,長球,1.0,,C3,322,28,1.0,,,11,12,,A3,53.0,844.0,1.0
2018-Indonesia_open-finals-1-1,11,4,00:02:53.300000,5199,B,,殺球,,,C2,53,844,1.0,,,11,12,,A2,382.0,192.0,
2018-Indonesia_open-finals-1-1,11,5,00:02:54,5219,A,,未擊球,,,C2,382,192,,落地,殺球精準,11,13,B,,,,
2018-Indonesia_open-finals-1-1,12,1,00:02:57.200000,5315,A,1,發小球,,1.0,A2,196,270,2.0,,,12,13,,B1,292.0,571.0,2.0
2018-Indonesia_open-finals-1-1,12,2,00:02:57.800000,5335,B,,挑球,,,A1,292,571,2.0,,,12,13,,B4,112.0,53.0,1.0
2018-Indonesia_open-finals-1-1,12,3,00:02:58.900000,5366,A,,長球,,,A3,112,53,1.0,,,12,13,,yy,102.0,746.0,1.0
2018-Indonesia_open-finals-1-1,12,4,00:02:59.400000,5382,B,,切球,,1.0,C2,102,746,1.0,,,12,13,,B2,164.0,283.0,2.0
2018-Indonesia_open-finals-1-1,12,5,00:03:00.100000,5404,A,,擋小球,,,A2,164,283,2.0,,,12,13,,B1,300.0,518.0,2.0
2018-Indonesia_open-finals-1-1,12,6,00:03:01,5429,B,,放小球,,,A1,300,518,2.0,,,12,13,,A1,382.0,413.0,2.0
2018-Indonesia_open-finals-1-1,12,7,00:03:01.800000,5455,A,,挑球,,1.0,C1,382,413,2.0,,,12,13,,B4,375.0,896.0,1.0
2018-Indonesia_open-finals-1-1,12,8,00:03:03.300000,5498,B,,切球,,,B3,375,896,1.0,,,12,13,,A2,215.0,246.0,2.0
2018-Indonesia_open-finals-1-1,12,9,00:03:03.900000,5518,A,,擋小球,,1.0,A2,215,246,2.0,,,12,13,,A1,109.0,543.0,2.0
2018-Indonesia_open-finals-1-1,12,10,00:03:04.800000,5544,B,,挑球,,1.0,A1,109,543,2.0,,,12,13,,A4,249.0,21.0,1.0
2018-Indonesia_open-finals-1-1,12,11,00:03:06.100000,5584,A,,長球,,,A3,249,21,1.0,,,12,13,,A3,110.0,829.0,1.0
2018-Indonesia_open-finals-1-1,12,12,00:03:07.100000,5614,B,,長球,1.0,,A2,110,829,1.0,,,12,13,,A4,271.0,22.0,1.0
2018-Indonesia_open-finals-1-1,12,13,00:03:08.800000,5663,A,,長球,,,A3,271,22,1.0,,,12,13,,A4,104.0,923.0,
2018-Indonesia_open-finals-1-1,12,14,00:03:10.300000,5710,B,,未擊球,,,C3,104,923,,落地,對手誤判,13,13,A,A2,235.0,272.0,
2018-Indonesia_open-finals-1-1,13,1,00:03:13.200000,5795,A,1,發小球,,1.0,A2,235,272,2.0,,,13,13,,A1,163.0,583.0,2.0
2018-Indonesia_open-finals-1-1,13,2,00:03:13.800000,5815,B,,放小球,,1.0,A1,163,583,2.0,,,13,13,,A1,237.0,355.0,2.0
2018-Indonesia_open-finals-1-1,13,3,00:03:14.600000,5838,A,,挑球,,,A1,237,355,2.0,,,13,13,,A4,92.0,903.0,1.0
2018-Indonesia_open-finals-1-1,13,4,00:03:16.100000,5883,B,,長球,,,C3,92,903,1.0,,,13,13,,B4,111.0,26.0,1.0
2018-Indonesia_open-finals-1-1,13,5,00:03:17.400000,5922,A,,切球,,,A3,111,26,1.0,,,13,13,,A2,71.0,623.0,2.0
2018-Indonesia_open-finals-1-1,13,6,00:03:18.200000,5946,B,,擋小球,,1.0,C1,71,623,2.0,,,13,13,,B1,76.0,368.0,2.0
2018-Indonesia_open-finals-1-1,13,7,00:03:19.200000,5975,A,,挑球,,,B1,76,368,2.0,,,13,13,,A3,57.0,830.0,1.0
2018-Indonesia_open-finals-1-1,13,8,00:03:20.100000,6003,B,,長球,1.0,,C2,57,830,1.0,,,13,13,,A4,341.0,32.0,1.0
2018-Indonesia_open-finals-1-1,13,9,00:03:21.600000,6047,A,,長球,1.0,,C3,341,32,1.0,,,13,13,,A3,70.0,864.0,1.0
2018-Indonesia_open-finals-1-1,13,10,00:03:22.700000,6082,B,,長球,1.0,,C2,70,864,1.0,,,13,13,,A4,351.0,29.0,1.0
2018-Indonesia_open-finals-1-1,13,11,00:03:24.200000,6125,A,,殺球,1.0,,C3,351,29,1.0,,,13,13,,B2,365.0,730.0,2.0
2018-Indonesia_open-finals-1-1,13,12,00:03:24.700000,6140,B,,擋小球,,,B2,365,730,2.0,,,13,13,,A2,364.0,201.0,2.0
2018-Indonesia_open-finals-1-1,13,13,00:03:25.400000,6161,A,,挑球,,,C2,364,201,2.0,,,13,13,,B5,345.0,952.0,
2018-Indonesia_open-finals-1-1,13,14,00:03:26.600000,6198,B,,未擊球,,,B4,345,952,,出界,對手失誤,13,14,B,,,,
2018-Indonesia_open-finals-1-1,14,1,00:03:42.900000,6687,B,1,發長球,,,A2,239,660,2.0,,,13,14,,B4,120.0,17.0,1.0
2018-Indonesia_open-finals-1-1,14,2,00:03:45,6751,A,,切球,,,A3,120,17,1.0,,,13,14,,B1,302.0,562.0,2.0
2018-Indonesia_open-finals-1-1,14,3,00:03:45.900000,6776,B,,挑球,,,A1,302,562,2.0,,,13,14,,B4,114.0,21.0,1.0
2018-Indonesia_open-finals-1-1,14,4,00:03:47.200000,6816,A,,殺球,,,A3,114,21,1.0,,,13,14,,A2,81.0,720.0,2.0
2018-Indonesia_open-finals-1-1,14,5,00:03:47.600000,6828,B,,防守回挑,,1.0,C2,81,720,2.0,,,13,14,,B4,136.0,48.0,1.0
2018-Indonesia_open-finals-1-1,14,6,00:03:48.800000,6863,A,,切球,,,A3,136,48,1.0,,,13,14,,A2,141.0,698.0,2.0
2018-Indonesia_open-finals-1-1,14,7,00:03:49.300000,6879,B,,擋小球,,1.0,A2,141,698,2.0,,,13,14,,A1,331.0,344.0,2.0
2018-Indonesia_open-finals-1-1,14,8,00:03:50.300000,6909,A,,放小球,,1.0,C1,331,344,2.0,,,13,14,,B2,369.0,613.0,2.0
2018-Indonesia_open-finals-1-1,14,9,00:03:51.300000,6938,B,,挑球,,,B1,369,613,2.0,,,13,14,,B4,132.0,33.0,2.0
2018-Indonesia_open-finals-1-1,14,10,00:03:52.400000,6972,A,,平球,,,A3,132,33,2.0,,,13,14,,A2,81.0,723.0,2.0
2018-Indonesia_open-finals-1-1,14,11,00:03:52.900000,6986,B,,擋小球,,1.0,C2,81,723,2.0,,,13,14,,A1,271.0,465.0,
2018-Indonesia_open-finals-1-1,14,12,00:03:53.600000,7007,A,,未擊球,,,A1,271,465,,未回擊成功,對手失誤,14,14,A,,,,
2018-Indonesia_open-finals-1-1,15,1,00:03:57.500000,7125,A,1,發小球,,1.0,A2,206,268,2.0,,,14,14,,B1,277.0,573.0,2.0
2018-Indonesia_open-finals-1-1,15,2,00:03:58.200000,7146,B,,擋小球,,,A1,277,573,2.0,,,14,14,,B1,192.0,391.0,2.0
