Frame,Visibility,X,Y,Time
80,1,672,95,00:00:02.669
81,1,661,92,00:00:02.703
82,1,653,93,00:00:02.736
83,1,643,93,00:00:02.769
84,1,636,94,00:00:02.803
85,1,624,99,00:00:02.836
86,1,625,98,00:00:02.870
87,1,616,102,00:00:02.903
88,1,609,107,00:00:02.936
89,1,601,115,00:00:02.970
90,1,596,123,00:00:03.003
91,1,587,134,00:00:03.036
92,1,589,134,00:00:03.070
93,1,580,146,00:00:03.103
94,1,576,158,00:00:03.136
95,1,570,170,00:00:03.170
96,1,562,185,00:00:03.203
97,1,558,198,00:00:03.237
98,1,559,198,00:00:03.270
99,1,553,216,00:00:03.303
100,1,548,234,00:00:03.337
101,1,543,254,00:00:03.370
102,1,537,277,00:00:03.403
103,1,533,298,00:00:03.437
104,1,531,310,00:00:03.470
105,1,527,342,00:00:03.504
106,0,0,0,00:00:03.537
107,1,532,350,00:00:03.570
108,1,541,323,00:00:03.604
109,1,541,326,00:00:03.637
110,1,545,319,00:00:03.670
111,1,550,305,00:00:03.704
112,1,555,302,00:00:03.737
113,1,558,298,00:00:03.770
114,1,561,296,00:00:03.804
115,1,561,294,00:00:03.837
116,1,563,293,00:00:03.871
117,1,567,295,00:00:03.904
118,1,570,296,00:00:03.937
119,1,572,299,00:00:03.971
120,1,576,303,00:00:04.004
121,1,574,303,00:00:04.037
122,1,577,308,00:00:04.071
123,1,578,312,00:00:04.104
124,1,601,301,00:00:04.137
125,1,612,290,00:00:04.171
126,1,622,286,00:00:04.204
127,1,625,284,00:00:04.238
128,0,0,0,00:00:04.271
129,1,651,278,00:00:04.304
130,1,662,276,00:00:04.338
131,1,678,276,00:00:04.371
132,1,688,275,00:00:04.404
133,1,689,275,00:00:04.438
134,1,702,278,00:00:04.471
135,1,713,280,00:00:04.505
136,1,722,284,00:00:04.538
137,1,730,291,00:00:04.571
138,1,741,297,00:00:04.605
139,1,742,297,00:00:04.638
140,1,751,304,00:00:04.671
141,1,759,314,00:00:04.705
142,1,770,324,00:00:04.738
143,1,778,334,00:00:04.771
144,1,785,345,00:00:04.805
145,1,787,345,00:00:04.838
146,1,792,357,00:00:04.872
147,1,798,372,00:00:04.905
148,1,806,386,00:00:04.938
149,1,812,398,00:00:04.972
150,1,817,417,00:00:05.005
151,1,821,421,00:00:05.038
152,1,827,440,00:00:05.072
153,1,834,456,00:00:05.105
154,1,840,467,00:00:05.138
155,1,837,466,00:00:05.172
156,0,0,0,00:00:05.205
157,1,830,378,00:00:05.239
158,1,818,336,00:00:05.272
159,1,813,301,00:00:05.305
160,1,809,274,00:00:05.339
161,1,805,248,00:00:05.372
162,1,803,232,00:00:05.405
163,1,803,232,00:00:05.439
164,1,802,218,00:00:05.472
165,1,798,202,00:00:05.506
166,1,797,188,00:00:05.539
167,1,795,182,00:00:05.572
168,1,795,174,00:00:05.606
169,1,793,176,00:00:05.639
170,1,793,169,00:00:05.672
171,1,791,164,00:00:05.706
172,1,791,160,00:00:05.739
173,1,790,157,00:00:05.772
174,1,789,157,00:00:05.806
175,1,789,157,00:00:05.839
176,1,788,157,00:00:05.873
177,1,788,158,00:00:05.906
178,1,788,162,00:00:05.939
179,1,787,165,00:00:05.973
180,1,789,170,00:00:06.006
181,1,788,172,00:00:06.039
182,1,771,155,00:00:06.073
183,1,761,144,00:00:06.106
184,1,748,134,00:00:06.139
185,1,738,129,00:00:06.173
186,1,732,123,00:00:06.206
187,1,732,123,00:00:06.240
188,1,722,121,00:00:06.273
189,1,719,118,00:00:06.306
190,1,709,118,00:00:06.340
191,1,704,118,00:00:06.373
192,1,698,122,00:00:06.406
193,1,698,122,00:00:06.440
194,1,694,124,00:00:06.473
195,1,687,131,00:00:06.507
196,1,683,137,00:00:06.540
197,1,678,143,00:00:06.573
198,1,673,152,00:00:06.607
199,1,673,152,00:00:06.640
200,1,668,163,00:00:06.673
201,1,666,176,00:00:06.707
202,1,661,189,00:00:06.740
203,1,656,198,00:00:06.773
204,1,653,219,00:00:06.807
205,1,652,218,00:00:06.840
206,1,651,230,00:00:06.874
207,1,650,248,00:00:06.907
208,1,645,272,00:00:06.940
209,1,641,290,00:00:06.974
210,1,636,312,00:00:07.007
211,1,636,312,00:00:07.040
212,0,0,0,00:00:07.074
213,0,0,0,00:00:07.107
214,0,0,0,00:00:07.140
215,1,582,324,00:00:07.174
216,1,573,314,00:00:07.207
217,1,573,314,00:00:07.241
218,1,561,308,00:00:07.274
219,1,556,307,00:00:07.307
220,1,548,305,00:00:07.341
221,1,544,306,00:00:07.374
222,1,539,307,00:00:07.407
223,1,540,307,00:00:07.441
224,1,538,308,00:00:07.474
225,1,536,312,00:00:07.508
226,1,536,318,00:00:07.541
227,1,532,322,00:00:07.574
228,1,530,322,00:00:07.608
229,1,531,325,00:00:07.641
230,1,526,322,00:00:07.674
231,1,522,314,00:00:07.708
232,1,516,300,00:00:07.741
233,1,510,292,00:00:07.774
234,1,507,288,00:00:07.808
235,1,507,289,00:00:07.841
236,1,505,283,00:00:07.875
237,1,502,277,00:00:07.908
238,1,497,276,00:00:07.941
239,1,494,273,00:00:07.975
240,1,492,273,00:00:08.008
241,1,492,273,00:00:08.041
242,1,489,273,00:00:08.075
243,1,487,275,00:00:08.108
244,1,484,279,00:00:08.141
245,1,481,284,00:00:08.175
246,1,479,289,00:00:08.208
247,1,479,289,00:00:08.242
248,1,477,296,00:00:08.275
249,1,476,304,00:00:08.308
250,1,475,314,00:00:08.342
251,1,471,326,00:00:08.375
252,1,468,336,00:00:08.408
253,1,468,337,00:00:08.442
254,1,468,349,00:00:08.475
255,1,466,362,00:00:08.509
256,1,465,377,00:00:08.542
257,1,462,389,00:00:08.575
258,1,461,408,00:00:08.609
259,1,460,414,00:00:08.642
260,1,461,427,00:00:08.675
261,1,460,444,00:00:08.709
262,1,461,460,00:00:08.742
263,1,491,433,00:00:08.775
264,0,0,0,00:00:08.809
265,1,508,410,00:00:08.842
266,1,532,388,00:00:08.876
267,1,546,375,00:00:08.909
268,1,560,360,00:00:08.942
269,1,575,347,00:00:08.976
270,1,587,334,00:00:09.009
271,1,585,339,00:00:09.042
272,1,602,326,00:00:09.076
273,1,608,324,00:00:09.109
274,1,623,320,00:00:09.142
275,1,632,317,00:00:09.176
276,1,647,313,00:00:09.209
277,1,647,313,00:00:09.243
278,1,657,315,00:00:09.276
279,1,666,313,00:00:09.309
280,1,678,318,00:00:09.343
281,1,686,317,00:00:09.376
282,1,696,320,00:00:09.409
283,1,696,323,00:00:09.443
284,1,707,329,00:00:09.476
285,1,709,335,00:00:09.510
286,1,717,342,00:00:09.543
287,1,727,352,00:00:09.576
288,1,732,359,00:00:09.610
289,1,732,359,00:00:09.643
290,1,743,349,00:00:09.676
291,1,748,338,00:00:09.710
292,1,754,334,00:00:09.743
293,1,761,324,00:00:09.776
294,1,763,319,00:00:09.810
295,1,763,318,00:00:09.843
296,1,767,313,00:00:09.877
297,1,771,310,00:00:09.910
298,1,776,308,00:00:09.943
299,1,781,307,00:00:09.977
300,1,781,307,00:00:10.010
301,1,786,307,00:00:10.043
302,1,789,307,00:00:10.077
303,1,794,309,00:00:10.110
304,1,796,313,00:00:10.143
305,1,798,319,00:00:10.177
306,1,799,325,00:00:10.210
307,1,805,332,00:00:10.244
308,1,804,337,00:00:10.277
309,1,808,339,00:00:10.310
310,1,811,348,00:00:10.344
311,1,808,347,00:00:10.377
312,1,786,281,00:00:10.410
313,1,786,281,00:00:10.444
314,1,771,230,00:00:10.477
315,1,759,192,00:00:10.511
316,1,759,192,00:00:10.544
317,1,736,124,00:00:10.577
318,1,728,99,00:00:10.611
319,1,727,94,00:00:10.644
320,1,717,72,00:00:10.677
321,1,711,53,00:00:10.711
322,1,703,39,00:00:10.744
323,1,694,18,00:00:10.777
324,1,692,10,00:00:10.811
325,1,689,9,00:00:10.844
326,1,687,3,00:00:10.878
327,0,0,0,00:00:10.911
328,0,0,0,00:00:10.944
329,0,0,0,00:00:10.978
330,0,0,0,00:00:11.011
331,0,0,0,00:00:11.044
332,0,0,0,00:00:11.078
333,0,0,0,00:00:11.111
334,0,0,0,00:00:11.144
335,0,0,0,00:00:11.178
336,0,0,0,00:00:11.211
337,0,0,0,00:00:11.245
338,0,0,0,00:00:11.278
339,0,0,0,00:00:11.311
340,0,0,0,00:00:11.345
341,0,0,0,00:00:11.378
342,0,0,0,00:00:11.411
343,0,0,0,00:00:11.445
344,0,0,0,00:00:11.478
345,1,628,7,00:00:11.512
346,1,627,15,00:00:11.545
347,1,623,28,00:00:11.578
348,1,623,29,00:00:11.612
349,1,621,39,00:00:11.645
350,1,622,52,00:00:11.678
351,1,621,66,00:00:11.712
352,1,618,79,00:00:11.745
353,1,618,93,00:00:11.778
354,1,617,94,00:00:11.812
355,1,617,107,00:00:11.845
356,1,617,125,00:00:11.879
357,1,617,138,00:00:11.912
358,1,615,152,00:00:11.945
359,1,617,162,00:00:11.979
360,1,618,158,00:00:12.012
361,1,601,222,00:00:12.045
362,1,582,267,00:00:12.079
363,1,582,271,00:00:12.112
364,1,563,334,00:00:12.145
365,1,552,366,00:00:12.179
366,1,552,366,00:00:12.212
367,1,546,398,00:00:12.246
368,1,541,419,00:00:12.279
369,1,532,447,00:00:12.312
370,1,531,468,00:00:12.346
371,1,524,494,00:00:12.379
372,1,528,498,00:00:12.412
373,0,0,0,00:00:12.446
374,1,514,462,00:00:12.479
375,1,518,433,00:00:12.513
376,1,518,400,00:00:12.546
377,1,516,380,00:00:12.579
378,1,516,380,00:00:12.613
379,1,517,359,00:00:12.646
380,1,517,348,00:00:12.679
381,1,516,331,00:00:12.713
382,1,516,318,00:00:12.746
383,1,518,317,00:00:12.779
384,1,518,317,00:00:12.813
385,1,518,308,00:00:12.846
386,1,517,303,00:00:12.880
387,1,517,299,00:00:12.913
388,1,518,298,00:00:12.946
389,1,519,295,00:00:12.980
390,1,520,296,00:00:13.013
391,1,520,296,00:00:13.046
392,1,522,301,00:00:13.080
393,1,521,299,00:00:13.113
394,1,522,306,00:00:13.146
395,1,524,310,00:00:13.180
396,1,524,310,00:00:13.213
397,1,527,318,00:00:13.247
398,1,528,323,00:00:13.280
399,1,531,332,00:00:13.313
400,1,530,340,00:00:13.347
401,1,532,348,00:00:13.380
402,1,532,348,00:00:13.413
403,1,532,357,00:00:13.447
404,1,528,348,00:00:13.480
405,1,516,310,00:00:13.514
406,1,510,288,00:00:13.547
407,1,507,274,00:00:13.580
408,1,506,273,00:00:13.614
409,1,499,259,00:00:13.647
410,1,496,249,00:00:13.680
411,1,493,239,00:00:13.714
412,1,488,229,00:00:13.747
413,1,486,222,00:00:13.780
414,1,486,222,00:00:13.814
415,1,483,220,00:00:13.847
416,1,478,218,00:00:13.881
417,1,477,214,00:00:13.914
418,1,473,214,00:00:13.947
419,1,471,217,00:00:13.981
420,1,471,217,00:00:14.014
421,1,469,218,00:00:14.047
422,1,467,224,00:00:14.081
423,1,463,229,00:00:14.114
424,1,462,239,00:00:14.147
425,1,460,249,00:00:14.181
426,1,460,249,00:00:14.214
427,1,458,258,00:00:14.248
428,1,458,268,00:00:14.281
429,1,457,268,00:00:14.314
430,1,452,302,00:00:14.348
431,1,453,312,00:00:14.381
432,1,453,313,00:00:14.414
433,1,450,334,00:00:14.448
434,1,448,349,00:00:14.481
435,1,448,371,00:00:14.515
436,1,448,386,00:00:14.548
437,1,446,411,00:00:14.581
438,1,446,411,00:00:14.615
439,1,448,436,00:00:14.648
440,1,457,341,00:00:14.681
441,1,464,263,00:00:14.715
442,1,472,218,00:00:14.748
443,1,476,183,00:00:14.781
444,1,476,182,00:00:14.815
445,1,482,155,00:00:14.848
446,1,483,132,00:00:14.882
447,1,488,115,00:00:14.915
448,1,493,100,00:00:14.948
449,1,496,89,00:00:14.982
450,1,496,90,00:00:15.015
451,1,499,81,00:00:15.048
452,1,502,75,00:00:15.082
453,1,506,69,00:00:15.115
454,1,508,64,00:00:15.148
455,1,511,63,00:00:15.182
456,1,511,63,00:00:15.215
457,1,514,62,00:00:15.249
458,1,516,62,00:00:15.282
459,1,519,64,00:00:15.315
460,1,523,68,00:00:15.349
461,1,523,72,00:00:15.382
462,1,527,77,00:00:15.415
463,1,528,75,00:00:15.449
464,1,531,82,00:00:15.482
465,1,532,88,00:00:15.516
466,1,536,96,00:00:15.549
467,1,538,102,00:00:15.582
468,1,537,104,00:00:15.616
469,1,541,114,00:00:15.649
470,1,543,120,00:00:15.682
471,1,545,132,00:00:15.716
472,1,546,144,00:00:15.749
473,1,548,157,00:00:15.782
474,1,550,158,00:00:15.816
475,1,550,166,00:00:15.849
476,1,551,175,00:00:15.883
477,1,537,200,00:00:15.916
478,1,532,214,00:00:15.949
479,1,524,232,00:00:15.983
480,1,524,232,00:00:16.016
481,1,518,242,00:00:16.049
482,1,513,258,00:00:16.083
483,1,507,276,00:00:16.116
484,1,503,288,00:00:16.149
485,1,502,303,00:00:16.183
486,1,501,303,00:00:16.216
487,1,497,318,00:00:16.250
488,1,492,337,00:00:16.283
489,1,492,351,00:00:16.316
490,1,488,369,00:00:16.350
491,1,487,387,00:00:16.383
492,1,487,387,00:00:16.416
493,1,484,399,00:00:16.450
494,1,481,422,00:00:16.483
495,1,478,442,00:00:16.517
496,1,478,463,00:00:16.550
497,1,474,484,00:00:16.583
498,1,475,488,00:00:16.617
499,1,473,502,00:00:16.650
500,0,0,0,00:00:16.683
501,1,537,428,00:00:16.717
502,1,550,412,00:00:16.750
503,1,583,387,00:00:16.783
504,1,585,385,00:00:16.817
505,1,605,369,00:00:16.850
506,1,621,350,00:00:16.884
507,1,641,338,00:00:16.917
508,1,655,332,00:00:16.950
509,1,671,324,00:00:16.984
510,1,671,324,00:00:17.017
511,1,681,316,00:00:17.050
512,1,697,309,00:00:17.084
513,1,707,309,00:00:17.117
514,1,723,302,00:00:17.150
515,1,738,303,00:00:17.184
516,1,737,302,00:00:17.217
517,1,748,302,00:00:17.251
518,1,758,304,00:00:17.284
519,1,768,308,00:00:17.317
520,1,780,313,00:00:17.351
521,1,787,317,00:00:17.384
522,1,788,315,00:00:17.417
523,1,795,321,00:00:17.451
524,1,801,328,00:00:17.484
525,1,817,338,00:00:17.518
526,1,821,344,00:00:17.551
527,1,832,353,00:00:17.584
528,1,832,353,00:00:17.618
529,1,835,361,00:00:17.651
530,1,843,371,00:00:17.684
531,1,846,380,00:00:17.718
532,1,848,330,00:00:17.751
533,1,848,310,00:00:17.784
534,1,848,309,00:00:17.818
535,1,848,292,00:00:17.851
536,1,847,273,00:00:17.885
537,1,848,260,00:00:17.918
538,1,848,245,00:00:17.951
539,1,850,237,00:00:17.985
540,1,851,234,00:00:18.018
541,1,849,227,00:00:18.051
542,1,850,223,00:00:18.085
543,1,851,218,00:00:18.118
544,1,852,213,00:00:18.151
545,1,852,211,00:00:18.185
546,1,852,212,00:00:18.218
547,1,853,210,00:00:18.252
548,1,853,212,00:00:18.285
549,1,853,216,00:00:18.318
550,1,853,217,00:00:18.352
551,1,853,223,00:00:18.385
552,1,853,225,00:00:18.418
553,1,853,231,00:00:18.452
554,1,853,238,00:00:18.485
555,1,851,252,00:00:18.519
556,1,852,262,00:00:18.552
557,1,852,277,00:00:18.585
558,1,852,277,00:00:18.619
559,1,851,286,00:00:18.652
560,1,851,303,00:00:18.685
561,1,850,319,00:00:18.719
562,1,849,339,00:00:18.752
563,1,848,354,00:00:18.785
564,1,850,352,00:00:18.819
565,1,847,378,00:00:18.852
566,1,850,415,00:00:18.886
567,1,847,443,00:00:18.919
568,1,848,462,00:00:18.952
569,1,847,466,00:00:18.986
570,0,0,0,00:00:19.019
571,0,0,0,00:00:19.052
572,0,0,0,00:00:19.086
573,0,0,0,00:00:19.119
574,1,846,589,00:00:19.152
575,1,848,592,00:00:19.186
576,1,853,612,00:00:19.219
577,1,851,649,00:00:19.253
578,1,851,664,00:00:19.286
579,1,851,659,00:00:19.319
580,1,856,655,00:00:19.353
581,1,856,654,00:00:19.386
582,1,862,649,00:00:19.419
583,1,858,649,00:00:19.453
584,1,856,647,00:00:19.486
585,1,856,647,00:00:19.520
586,1,854,647,00:00:19.553
587,1,854,647,00:00:19.586
588,1,857,652,00:00:19.620
589,1,857,657,00:00:19.653
590,1,860,662,00:00:19.686
591,1,859,666,00:00:19.720
592,1,865,676,00:00:19.753
593,1,865,676,00:00:19.786
594,1,868,678,00:00:19.820
595,1,868,678,00:00:19.853
596,1,873,679,00:00:19.887
597,1,873,679,00:00:19.920
598,1,875,679,00:00:19.953
599,1,877,679,00:00:19.987
600,1,876,681,00:00:20.020
601,1,878,683,00:00:20.053
602,1,880,680,00:00:20.087
603,1,880,682,00:00:20.120
604,1,881,684,00:00:20.153
605,1,881,684,00:00:20.187
606,1,881,684,00:00:20.220
607,1,881,684,00:00:20.254
608,1,881,684,00:00:20.287
609,1,883,684,00:00:20.320
610,1,883,684,00:00:20.354
611,1,883,684,00:00:20.387
612,0,0,0,00:00:20.420
613,1,652,257,00:00:20.454
614,1,652,257,00:00:20.487
615,1,652,257,00:00:20.521
616,1,652,257,00:00:20.554
617,1,652,257,00:00:20.587
618,1,652,257,00:00:20.621
619,1,652,257,00:00:20.654
620,1,652,257,00:00:20.687
621,1,652,257,00:00:20.721
622,1,652,257,00:00:20.754
623,1,652,257,00:00:20.787
624,1,652,257,00:00:20.821
625,1,652,257,00:00:20.854
626,1,652,257,00:00:20.888
627,1,652,257,00:00:20.921
628,1,652,257,00:00:20.954
629,1,652,257,00:00:20.988
630,1,652,257,00:00:21.021
631,1,652,257,00:00:21.054
632,1,652,257,00:00:21.088
633,1,652,257,00:00:21.121
634,1,652,257,00:00:21.154
635,1,652,257,00:00:21.188
636,1,648,258,00:00:21.221
637,1,648,258,00:00:21.255
638,1,648,258,00:00:21.288
639,1,648,258,00:00:21.321
640,1,647,257,00:00:21.355
641,1,647,257,00:00:21.388
642,1,644,259,00:00:21.421
643,1,643,259,00:00:21.455
644,1,643,257,00:00:21.488
645,1,640,258,00:00:21.522
646,1,641,259,00:00:21.555
647,1,638,261,00:00:21.588
648,1,634,261,00:00:21.622
649,1,636,261,00:00:21.655
650,1,635,262,00:00:21.688
651,1,630,262,00:00:21.722
652,1,632,263,00:00:21.755
653,1,629,264,00:00:21.788
654,1,628,269,00:00:21.822
655,1,628,269,00:00:21.855
656,1,627,272,00:00:21.889
657,1,625,273,00:00:21.922
658,1,625,275,00:00:21.955
659,1,624,277,00:00:21.989
660,1,623,277,00:00:22.022
661,1,622,282,00:00:22.055
662,1,623,283,00:00:22.089
663,1,624,283,00:00:22.122
664,1,624,287,00:00:22.155
665,1,624,295,00:00:22.189
666,1,622,300,00:00:22.222
667,1,626,301,00:00:22.256
668,1,624,302,00:00:22.289
669,1,623,310,00:00:22.322
670,1,624,317,00:00:22.356
671,1,625,332,00:00:22.389
672,1,625,335,00:00:22.422
673,1,622,337,00:00:22.456
674,1,638,208,00:00:22.489
675,1,650,145,00:00:22.523
676,1,654,88,00:00:22.556
677,1,662,42,00:00:22.589
678,1,663,9,00:00:22.623
679,1,667,7,00:00:22.656
680,0,0,0,00:00:22.689
681,0,0,0,00:00:22.723
682,0,0,0,00:00:22.756
683,0,0,0,00:00:22.789
684,0,0,0,00:00:22.823
685,0,0,0,00:00:22.856
686,0,0,0,00:00:22.890
687,0,0,0,00:00:22.923
688,0,0,0,00:00:22.956
689,0,0,0,00:00:22.990
690,0,0,0,00:00:23.023
691,0,0,0,00:00:23.056
692,0,0,0,00:00:23.090
693,0,0,0,00:00:23.123
694,0,0,0,00:00:23.156
695,0,0,0,00:00:23.190
696,0,0,0,00:00:23.223
697,0,0,0,00:00:23.257
698,0,0,0,00:00:23.290
699,0,0,0,00:00:23.323
700,0,0,0,00:00:23.357
701,0,0,0,00:00:23.390
702,0,0,0,00:00:23.423
703,0,0,0,00:00:23.457
704,0,0,0,00:00:23.490
705,0,0,0,00:00:23.524
706,0,0,0,00:00:23.557
707,0,0,0,00:00:23.590
708,0,0,0,00:00:23.624
709,0,0,0,00:00:23.657
710,0,0,0,00:00:23.690
711,0,0,0,00:00:23.724
712,0,0,0,00:00:23.757
713,0,0,0,00:00:23.790
714,0,0,0,00:00:23.824
715,0,0,0,00:00:23.857
716,0,0,0,00:00:23.891
717,0,0,0,00:00:23.924
718,0,0,0,00:00:23.957
719,0,0,0,00:00:23.991
720,0,0,0,00:00:24.024
721,0,0,0,00:00:24.057
722,1,774,14,00:00:24.091
723,1,774,44,00:00:24.124
724,1,781,68,00:00:24.157
725,1,782,96,00:00:24.191
726,1,782,122,00:00:24.224
727,1,781,124,00:00:24.258
728,1,785,151,00:00:24.291
729,1,782,164,00:00:24.324
730,1,784,207,00:00:24.358
731,1,783,233,00:00:24.391
732,1,783,233,00:00:24.424
733,1,786,266,00:00:24.458
734,1,785,293,00:00:24.491
735,1,787,313,00:00:24.525
736,1,788,339,00:00:24.558
737,1,791,382,00:00:24.591
738,0,0,0,00:00:24.625
739,0,0,0,00:00:24.658
740,0,0,0,00:00:24.691
741,0,0,0,00:00:24.725
742,1,650,323,00:00:24.758
743,1,632,316,00:00:24.791
744,0,0,0,00:00:24.825
745,0,0,0,00:00:24.858
746,1,612,318,00:00:24.892
747,1,597,316,00:00:24.925
748,1,591,316,00:00:24.958
749,1,585,319,00:00:24.992
750,1,581,321,00:00:25.025
751,1,579,326,00:00:25.058
752,1,579,328,00:00:25.092
753,1,568,334,00:00:25.125
754,1,568,338,00:00:25.158
755,1,562,348,00:00:25.192
756,1,558,351,00:00:25.225
757,1,558,351,00:00:25.259
758,1,557,357,00:00:25.292
759,1,552,366,00:00:25.325
760,1,554,373,00:00:25.359
761,1,540,338,00:00:25.392
762,0,0,0,00:00:25.425
763,1,536,316,00:00:25.459
764,1,533,297,00:00:25.492
765,1,526,283,00:00:25.526
766,1,522,273,00:00:25.559
767,1,520,255,00:00:25.592
768,1,519,242,00:00:25.626
769,1,516,243,00:00:25.659
770,1,516,241,00:00:25.692
771,1,513,231,00:00:25.726
772,1,512,229,00:00:25.759
773,1,509,228,00:00:25.792
774,1,508,226,00:00:25.826
775,1,508,226,00:00:25.859
776,1,507,221,00:00:25.893
777,1,503,225,00:00:25.926
778,1,503,225,00:00:25.959
779,1,501,229,00:00:25.993
780,1,500,236,00:00:26.026
781,1,500,236,00:00:26.059
782,1,497,242,00:00:26.093
783,1,496,249,00:00:26.126
784,1,493,258,00:00:26.159
785,1,492,271,00:00:26.193
786,1,492,271,00:00:26.226
787,1,492,281,00:00:26.260
788,1,491,295,00:00:26.293
789,1,488,313,00:00:26.326
790,1,490,321,00:00:26.360
791,1,488,345,00:00:26.393
792,1,486,368,00:00:26.426
793,1,486,368,00:00:26.460
794,1,485,383,00:00:26.493
795,1,486,397,00:00:26.527
796,1,502,369,00:00:26.560
797,1,512,334,00:00:26.593
798,1,512,334,00:00:26.627
799,1,518,308,00:00:26.660
800,1,530,293,00:00:26.693
801,1,535,278,00:00:26.727
802,1,541,268,00:00:26.760
803,1,546,258,00:00:26.793
804,1,551,255,00:00:26.827
805,1,551,255,00:00:26.860
806,1,556,251,00:00:26.894
807,1,560,246,00:00:26.927
808,1,567,246,00:00:26.960
809,1,568,246,00:00:26.994
810,1,574,249,00:00:27.027
811,1,572,249,00:00:27.060
812,1,578,251,00:00:27.094
813,1,578,255,00:00:27.127
814,1,580,252,00:00:27.160
815,1,594,273,00:00:27.194
816,1,604,284,00:00:27.227
817,1,605,284,00:00:27.261
818,1,612,292,00:00:27.294
819,1,621,308,00:00:27.327
820,1,624,320,00:00:27.361
821,1,631,332,00:00:27.394
822,1,638,345,00:00:27.427
823,1,642,359,00:00:27.461
824,1,647,369,00:00:27.494
825,1,655,385,00:00:27.528
826,1,659,396,00:00:27.561
827,1,664,413,00:00:27.594
828,1,665,415,00:00:27.628
829,0,0,0,00:00:27.661
830,0,0,0,00:00:27.694
831,0,0,0,00:00:27.728
832,0,0,0,00:00:27.761
833,0,0,0,00:00:27.794
834,1,684,512,00:00:27.828
835,0,0,0,00:00:27.861
836,0,0,0,00:00:27.895
837,1,696,578,00:00:27.928
838,1,699,602,00:00:27.961
839,1,703,628,00:00:27.995
840,1,702,626,00:00:28.028
841,1,703,657,00:00:28.061
842,1,706,666,00:00:28.095
843,1,708,668,00:00:28.128
844,1,712,664,00:00:28.161
845,1,715,662,00:00:28.195
846,1,714,661,00:00:28.228
847,1,714,661,00:00:28.262
848,1,714,656,00:00:28.295
849,1,717,657,00:00:28.328
850,1,717,664,00:00:28.362
851,1,717,666,00:00:28.395
852,1,721,668,00:00:28.428
853,1,718,668,00:00:28.462
854,1,718,675,00:00:28.495
855,1,722,676,00:00:28.529
856,1,722,680,00:00:28.562
857,1,725,680,00:00:28.595
858,1,725,680,00:00:28.629
859,1,725,680,00:00:28.662
860,1,725,678,00:00:28.695
861,1,725,678,00:00:28.729
862,1,727,677,00:00:28.762
863,1,730,677,00:00:28.795
864,1,730,681,00:00:28.829
865,1,730,681,00:00:28.862
866,1,733,682,00:00:28.896
867,1,733,682,00:00:28.929
868,1,733,682,00:00:28.962
869,1,733,682,00:00:28.996
870,1,733,682,00:00:29.029
871,1,733,688,00:00:29.062
872,1,733,686,00:00:29.096
