Frame,Visibility,X,Y,Time
141,1,758,314,00:00:04.7047
142,1,770,326,00:00:04.738066666666667
143,1,778,336,00:00:04.771433333333333
144,1,784,344,00:00:04.8048
145,1,786,344,00:00:04.838166666666667
146,1,792,358,00:00:04.871533333333334
147,1,798,374,00:00:04.9049
148,1,806,386,00:00:04.938266666666666
149,1,812,398,00:00:04.971633333333333
150,1,818,418,00:00:05.005
151,1,818,420,00:00:05.038366666666667
152,1,826,440,00:00:05.071733333333333
153,1,834,456,00:00:05.1051
154,1,840,466,00:00:05.138466666666667
155,1,836,466,00:00:05.171833333333333
156,1,828,378,00:00:05.2052
157,1,830,378,00:00:05.238566666666666
158,1,818,338,00:00:05.271933333333333
159,1,812,300,00:00:05.3053
160,1,808,272,00:00:05.338666666666667
161,1,804,248,00:00:05.372033333333333
162,1,802,232,00:00:05.4054
163,1,802,232,00:00:05.438766666666666
164,1,802,218,00:00:05.472133333333333
165,1,798,202,00:00:05.5055
166,1,796,188,00:00:05.538866666666666
167,1,794,182,00:00:05.572233333333333
168,1,794,174,00:00:05.605600000000001
169,1,792,176,00:00:05.638966666666668
170,1,794,168,00:00:05.6723333333333334
171,1,790,164,00:00:05.7057
172,1,790,158,00:00:05.739066666666667
173,1,790,156,00:00:05.772433333333334
174,1,788,154,00:00:05.8058000000000005
175,1,788,156,00:00:05.839166666666667
176,1,788,156,00:00:05.872533333333334
177,1,788,158,00:00:05.905900000000001
178,1,788,162,00:00:05.939266666666667
179,1,786,162,00:00:05.9726333333333335
180,1,788,170,00:00:06.006
181,1,788,172,00:00:06.039366666666667
182,1,770,154,00:00:06.072733333333334
183,1,760,144,00:00:06.1061000000000005
184,1,748,132,00:00:06.139466666666667
185,1,738,126,00:00:06.172833333333333
186,1,732,122,00:00:06.2062
187,1,732,122,00:00:06.239566666666667
188,1,722,120,00:00:06.2729333333333335
189,1,718,118,00:00:06.3063
190,1,708,118,00:00:06.339666666666667
191,1,704,118,00:00:06.373033333333334
192,1,698,122,00:00:06.4064000000000005
193,1,698,122,00:00:06.439766666666666
194,1,694,124,00:00:06.473133333333333
195,1,686,130,00:00:06.5065
196,1,682,136,00:00:06.539866666666667
197,1,678,142,00:00:06.5732333333333335
198,1,672,152,00:00:06.6066
199,1,672,152,00:00:06.639966666666667
200,1,668,162,00:00:06.673333333333333
201,1,666,176,00:00:06.7067
202,1,660,188,00:00:06.740066666666666
203,1,656,196,00:00:06.773433333333333
204,1,652,218,00:00:06.8068
205,1,652,218,00:00:06.840166666666667
206,1,650,230,00:00:06.8735333333333335
207,1,650,248,00:00:06.9069
208,1,644,272,00:00:06.940266666666666
209,1,640,288,00:00:06.973633333333333
210,1,636,312,00:00:07.007
211,1,636,310,00:00:07.040366666666666
212,0,0,0,00:00:07.073733333333333
213,0,0,0,00:00:07.1071
214,0,0,0,00:00:07.140466666666667
215,1,582,324,00:00:07.173833333333333
216,1,572,314,00:00:07.207199999999999
217,1,572,314,00:00:07.240566666666667
218,1,560,308,00:00:07.273933333333334
219,1,556,306,00:00:07.307300000000001
220,1,548,304,00:00:07.340666666666667
221,1,544,306,00:00:07.374033333333334
222,1,538,306,00:00:07.407400000000001
223,1,540,306,00:00:07.440766666666667
224,1,538,308,00:00:07.4741333333333335
225,1,536,312,00:00:07.5075
226,1,536,318,00:00:07.540866666666667
227,1,532,322,00:00:07.574233333333334
228,1,530,322,00:00:07.607600000000001
229,1,530,324,00:00:07.640966666666667
230,1,526,322,00:00:07.674333333333333
231,1,522,316,00:00:07.7077
232,1,516,300,00:00:07.741066666666667
233,1,510,292,00:00:07.7744333333333335
234,1,506,288,00:00:07.8078
235,1,506,288,00:00:07.841166666666667
236,1,504,282,00:00:07.874533333333334
237,1,502,276,00:00:07.907900000000001
238,1,496,276,00:00:07.9412666666666665
239,1,494,272,00:00:07.974633333333333
240,1,492,272,00:00:08.008
241,1,492,272,00:00:08.041366666666667
242,1,488,272,00:00:08.074733333333334
243,1,486,274,00:00:08.1081
244,1,484,278,00:00:08.141466666666668
245,1,480,284,00:00:08.174833333333334
246,1,478,288,00:00:08.208200000000001
247,1,478,288,00:00:08.241566666666667
248,1,476,296,00:00:08.274933333333335
249,1,476,304,00:00:08.3083
250,1,474,314,00:00:08.341666666666667
251,1,470,326,00:00:08.375033333333333
252,1,468,336,00:00:08.4084
253,1,468,336,00:00:08.441766666666666
254,1,468,348,00:00:08.475133333333334
255,1,466,362,00:00:08.5085
256,1,464,376,00:00:08.541866666666667
257,1,462,388,00:00:08.575233333333333
258,1,460,408,00:00:08.608600000000001
259,1,460,414,00:00:08.641966666666667
260,1,460,426,00:00:08.675333333333334
261,1,462,444,00:00:08.7087
262,1,462,460,00:00:08.742066666666668
263,0,0,0,00:00:08.775433333333334
264,0,0,0,00:00:08.8088
265,0,0,0,00:00:08.842166666666666
266,1,532,388,00:00:08.875533333333333
267,1,546,376,00:00:08.9089
268,1,558,362,00:00:08.942266666666667
269,1,574,344,00:00:08.975633333333333
270,1,586,334,00:00:09.009
271,1,584,336,00:00:09.042366666666666
272,1,602,326,00:00:09.075733333333334
273,1,608,324,00:00:09.1091
274,1,622,320,00:00:09.142466666666667
275,1,632,316,00:00:09.175833333333333
276,1,646,312,00:00:09.209200000000001
277,1,646,312,00:00:09.242566666666667
278,1,656,314,00:00:09.275933333333334
279,1,666,312,00:00:09.309299999999999
280,1,678,316,00:00:09.342666666666666
281,1,684,314,00:00:09.376033333333332
282,1,696,320,00:00:09.4094
283,1,696,322,00:00:09.442766666666666
284,1,706,328,00:00:09.476133333333333
285,1,708,334,00:00:09.5095
286,1,716,342,00:00:09.542866666666667
287,1,726,352,00:00:09.576233333333333
288,1,732,358,00:00:09.6096
289,1,732,358,00:00:09.642966666666668
290,1,742,348,00:00:09.676333333333334
291,1,748,338,00:00:09.709700000000002
292,1,756,334,00:00:09.743066666666667
293,1,760,324,00:00:09.776433333333335
294,1,762,318,00:00:09.8098
295,1,762,318,00:00:09.843166666666667
296,1,766,312,00:00:09.876533333333333
297,1,770,310,00:00:09.9099
298,1,776,308,00:00:09.943266666666666
299,1,780,306,00:00:09.976633333333334
300,1,780,306,00:00:10.01
301,1,786,306,00:00:10.043366666666667
302,1,788,306,00:00:10.076733333333333
303,1,794,308,00:00:10.110100000000001
304,1,796,312,00:00:10.143466666666667
305,1,798,318,00:00:10.176833333333335
306,1,798,324,00:00:10.2102
307,1,804,332,00:00:10.243566666666668
308,1,804,336,00:00:10.276933333333334
309,1,808,338,00:00:10.310300000000002
310,1,810,350,00:00:10.343666666666666
311,1,808,346,00:00:10.377033333333333
312,1,786,280,00:00:10.4104
313,1,786,280,00:00:10.443766666666667
314,1,770,230,00:00:10.477133333333333
315,1,758,192,00:00:10.5105
316,1,758,192,00:00:10.543866666666666
317,1,736,122,00:00:10.577233333333334
318,1,728,96,00:00:10.6106
319,1,726,94,00:00:10.643966666666667
320,1,716,72,00:00:10.677333333333333
321,1,710,50,00:00:10.710700000000001
322,1,702,38,00:00:10.744066666666667
323,1,694,18,00:00:10.777433333333335
324,1,690,10,00:00:10.8108
325,1,688,8,00:00:10.844166666666666
326,0,0,0,00:00:10.877533333333332
327,0,0,0,00:00:10.9109
328,0,0,0,00:00:10.944266666666666
329,0,0,0,00:00:10.977633333333333
330,0,0,0,00:00:11.011
331,0,0,0,00:00:11.044366666666667
332,0,0,0,00:00:11.077733333333333
333,0,0,0,00:00:11.1111
334,0,0,0,00:00:11.144466666666666
335,0,0,0,00:00:11.177833333333334
336,0,0,0,00:00:11.211200000000002
337,0,0,0,00:00:11.244566666666667
338,0,0,0,00:00:11.277933333333335
339,0,0,0,00:00:11.311300000000001
340,0,0,0,00:00:11.344666666666667
341,0,0,0,00:00:11.378033333333333
342,0,0,0,00:00:11.4114
343,0,0,0,00:00:11.444766666666666
344,0,0,0,00:00:11.478133333333334
345,1,628,4,00:00:11.5115
346,1,626,14,00:00:11.544866666666667
347,1,622,28,00:00:11.578233333333333
348,1,622,28,00:00:11.611600000000001
349,1,620,38,00:00:11.644966666666667
350,1,620,50,00:00:11.678333333333335
351,1,620,66,00:00:11.7117
352,1,618,78,00:00:11.745066666666668
353,1,618,92,00:00:11.778433333333334
354,1,616,94,00:00:11.811800000000002
355,1,616,106,00:00:11.845166666666666
356,1,616,124,00:00:11.878533333333333
357,1,616,138,00:00:11.9119
358,1,614,150,00:00:11.945266666666667
359,1,616,162,00:00:11.978633333333333
360,1,618,158,00:00:12.012
361,1,600,222,00:00:12.045366666666666
362,1,580,266,00:00:12.078733333333334
363,1,582,270,00:00:12.1121
364,1,562,334,00:00:12.145466666666668
365,1,552,366,00:00:12.178833333333333
366,1,552,368,00:00:12.212200000000001
367,1,546,396,00:00:12.245566666666667
368,1,540,420,00:00:12.278933333333335
369,1,532,448,00:00:12.3123
370,1,530,470,00:00:12.345666666666666
371,1,526,496,00:00:12.379033333333332
372,1,526,498,00:00:12.4124
373,0,0,0,00:00:12.445766666666666
374,1,514,462,00:00:12.479133333333333
375,1,518,432,00:00:12.5125
376,1,518,402,00:00:12.545866666666667
377,1,516,382,00:00:12.579233333333333
378,1,516,382,00:00:12.6126
379,1,516,360,00:00:12.645966666666666
380,1,516,348,00:00:12.679333333333334
381,1,516,330,00:00:12.7127
382,1,516,318,00:00:12.746066666666668
383,1,518,316,00:00:12.779433333333333
384,1,518,316,00:00:12.812800000000001
385,1,518,308,00:00:12.846166666666665
386,1,516,302,00:00:12.879533333333333
387,1,516,298,00:00:12.9129
388,1,516,298,00:00:12.946266666666666
389,1,518,294,00:00:12.979633333333334
390,1,520,294,00:00:13.013
391,1,520,296,00:00:13.046366666666668
392,1,522,298,00:00:13.079733333333333
393,1,520,298,00:00:13.113100000000001
394,1,522,304,00:00:13.146466666666667
395,1,524,310,00:00:13.179833333333335
396,1,524,310,00:00:13.2132
397,1,526,318,00:00:13.246566666666668
398,1,528,322,00:00:13.279933333333334
399,1,530,330,00:00:13.313300000000002
400,1,530,338,00:00:13.346666666666666
401,1,532,348,00:00:13.380033333333333
402,1,532,348,00:00:13.4134
403,1,532,356,00:00:13.446766666666667
404,1,528,348,00:00:13.480133333333333
405,1,516,310,00:00:13.5135
406,1,510,286,00:00:13.546866666666666
407,1,506,274,00:00:13.580233333333334
408,1,506,272,00:00:13.6136
409,1,498,258,00:00:13.646966666666668
410,1,496,246,00:00:13.680333333333333
411,1,492,238,00:00:13.713700000000001
412,1,488,228,00:00:13.747066666666667
413,1,486,222,00:00:13.780433333333335
414,1,486,222,00:00:13.8138
415,1,482,220,00:00:13.847166666666666
416,1,478,218,00:00:13.880533333333332
417,1,476,214,00:00:13.9139
418,1,472,214,00:00:13.947266666666666
419,1,470,216,00:00:13.980633333333333
420,1,470,216,00:00:14.014
421,1,468,218,00:00:14.047366666666667
422,1,466,224,00:00:14.080733333333333
423,1,462,228,00:00:14.1141
424,1,462,238,00:00:14.147466666666666
425,1,460,248,00:00:14.180833333333334
426,1,460,248,00:00:14.2142
427,1,458,258,00:00:14.247566666666668
428,1,458,268,00:00:14.280933333333333
429,1,456,268,00:00:14.314300000000001
430,1,452,302,00:00:14.347666666666665
431,1,452,312,00:00:14.381033333333333
432,1,452,312,00:00:14.414399999999999
433,1,450,334,00:00:14.447766666666666
434,1,448,348,00:00:14.481133333333334
435,1,448,370,00:00:14.5145
436,1,448,386,00:00:14.547866666666668
437,1,446,412,00:00:14.581233333333333
438,1,446,410,00:00:14.614600000000001
439,1,448,436,00:00:14.647966666666667
440,1,456,340,00:00:14.681333333333335
441,1,464,262,00:00:14.7147
442,1,472,218,00:00:14.748066666666668
443,1,476,182,00:00:14.781433333333334
444,1,476,182,00:00:14.814800000000002
445,1,482,152,00:00:14.848166666666666
446,1,482,130,00:00:14.881533333333334
447,1,488,112,00:00:14.9149
448,1,492,100,00:00:14.948266666666667
449,1,496,88,00:00:14.981633333333333
450,1,496,90,00:00:15.015
451,1,498,80,00:00:15.048366666666666
452,1,502,74,00:00:15.081733333333334
453,1,506,68,00:00:15.1151
454,1,508,62,00:00:15.148466666666668
455,1,510,62,00:00:15.181833333333334
456,1,510,62,00:00:15.215200000000001
457,1,514,62,00:00:15.248566666666667
458,1,516,62,00:00:15.281933333333335
459,1,518,64,00:00:15.3153
460,1,522,68,00:00:15.348666666666666
461,1,522,72,00:00:15.382033333333332
462,1,526,76,00:00:15.4154
463,1,526,74,00:00:15.448766666666666
464,1,528,80,00:00:15.482133333333334
465,1,532,88,00:00:15.5155
466,1,536,96,00:00:15.548866666666667
467,1,538,102,00:00:15.582233333333333
468,1,536,104,00:00:15.6156
469,1,540,114,00:00:15.648966666666666
470,1,542,120,00:00:15.682333333333334
471,1,544,132,00:00:15.7157
472,1,546,144,00:00:15.749066666666668
473,1,550,156,00:00:15.782433333333334
474,1,550,158,00:00:15.815800000000001
475,1,550,166,00:00:15.849166666666665
476,1,550,174,00:00:15.882533333333333
477,1,536,200,00:00:15.915899999999999
478,1,532,214,00:00:15.949266666666666
479,1,524,232,00:00:15.982633333333332
480,1,524,232,00:00:16.016
481,1,518,242,00:00:16.049366666666668
482,1,512,258,00:00:16.082733333333334
483,1,506,276,00:00:16.1161
484,1,502,288,00:00:16.14946666666667
485,1,502,302,00:00:16.182833333333335
486,1,500,302,00:00:16.2162
487,1,496,318,00:00:16.249566666666666
488,1,492,336,00:00:16.282933333333336
489,1,492,350,00:00:16.316300000000002
490,1,488,368,00:00:16.349666666666668
491,1,486,386,00:00:16.383033333333334
492,1,486,386,00:00:16.416400000000003
493,1,484,400,00:00:16.449766666666665
494,1,480,424,00:00:16.483133333333335
495,1,478,442,00:00:16.5165
496,1,478,462,00:00:16.54986666666667
497,1,474,484,00:00:16.583233333333332
498,1,474,488,00:00:16.6166
499,1,472,504,00:00:16.649966666666668
500,0,0,0,00:00:16.683333333333334
501,1,536,428,00:00:16.7167
502,1,548,412,00:00:16.750066666666665
503,1,582,386,00:00:16.783433333333335
504,1,584,384,00:00:16.8168
505,1,604,368,00:00:16.850166666666667
506,1,620,348,00:00:16.883533333333332
507,1,640,338,00:00:16.916900000000002
508,1,654,330,00:00:16.950266666666668
509,1,668,326,00:00:16.983633333333334
510,1,670,326,00:00:17.017
511,1,680,316,00:00:17.05036666666667
512,1,696,308,00:00:17.083733333333335
513,1,706,308,00:00:17.117099999999997
514,1,722,302,00:00:17.150466666666667
515,1,738,302,00:00:17.183833333333332
516,1,736,302,00:00:17.217200000000002
517,1,748,302,00:00:17.250566666666664
518,1,758,304,00:00:17.283933333333334
519,1,768,308,00:00:17.3173
520,1,780,312,00:00:17.35066666666667
521,1,786,316,00:00:17.38403333333333
522,1,788,314,00:00:17.4174
523,1,794,320,00:00:17.450766666666667
524,1,800,328,00:00:17.484133333333336
525,1,816,338,00:00:17.5175
526,1,820,344,00:00:17.550866666666668
527,1,830,352,00:00:17.584233333333334
528,1,830,352,00:00:17.6176
529,1,834,360,00:00:17.65096666666667
530,1,842,372,00:00:17.68433333333333
531,1,846,380,00:00:17.7177
532,1,848,330,00:00:17.751066666666667
533,1,848,310,00:00:17.784433333333336
534,1,848,308,00:00:17.8178
535,1,848,292,00:00:17.851166666666668
536,1,848,272,00:00:17.884533333333334
537,1,848,260,00:00:17.917900000000003
538,1,848,244,00:00:17.951266666666665
539,1,850,236,00:00:17.984633333333335
540,1,850,234,00:00:18.018
541,1,848,226,00:00:18.05136666666667
542,1,850,222,00:00:18.084733333333332
543,1,850,218,00:00:18.1181
544,1,852,212,00:00:18.151466666666668
545,1,852,210,00:00:18.184833333333334
546,1,852,212,00:00:18.2182
547,1,852,210,00:00:18.251566666666665
548,1,852,212,00:00:18.284933333333335
549,1,852,216,00:00:18.3183
550,1,852,216,00:00:18.351666666666667
551,1,852,222,00:00:18.385033333333332
552,1,852,224,00:00:18.418400000000002
553,1,852,230,00:00:18.451766666666668
554,1,852,238,00:00:18.485133333333334
555,1,850,252,00:00:18.5185
556,1,852,262,00:00:18.55186666666667
557,1,852,274,00:00:18.585233333333335
558,1,852,276,00:00:18.618599999999997
559,1,850,286,00:00:18.651966666666667
560,1,850,302,00:00:18.685333333333332
561,1,850,316,00:00:18.718700000000002
562,1,848,338,00:00:18.752066666666664
563,1,850,354,00:00:18.785433333333334
564,1,850,352,00:00:18.8188
565,1,846,378,00:00:18.85216666666667
566,1,850,414,00:00:18.88553333333333
567,1,846,442,00:00:18.9189
568,1,846,464,00:00:18.952266666666667
569,1,846,466,00:00:18.985633333333336
570,0,0,0,00:00:19.019
571,0,0,0,00:00:19.052366666666668
572,0,0,0,00:00:19.085733333333334
573,0,0,0,00:00:19.1191
574,1,848,590,00:00:19.152466666666665
575,1,846,592,00:00:19.18583333333333
576,1,852,612,00:00:19.2192
577,1,850,646,00:00:19.252566666666667
578,1,850,666,00:00:19.285933333333336
579,1,850,658,00:00:19.3193
580,1,856,656,00:00:19.352666666666668
581,1,856,654,00:00:19.386033333333334
582,1,862,648,00:00:19.419400000000003
583,1,858,646,00:00:19.452766666666665
584,1,856,646,00:00:19.486133333333335
585,1,856,646,00:00:19.5195
586,1,854,646,00:00:19.55286666666667
587,1,854,648,00:00:19.586233333333332
588,1,856,652,00:00:19.6196
589,1,856,656,00:00:19.652966666666668
590,1,860,662,00:00:19.686333333333334
591,1,858,666,00:00:19.7197
592,1,864,676,00:00:19.753066666666665
593,1,864,676,00:00:19.786433333333335
594,1,866,678,00:00:19.8198
595,1,866,678,00:00:19.853166666666667
596,1,870,678,00:00:19.886533333333333
597,1,872,678,00:00:19.919900000000002
598,1,874,678,00:00:19.953266666666668
599,1,876,678,00:00:19.986633333333334
600,1,876,680,00:00:20.02
601,1,878,682,00:00:20.05336666666667
602,1,880,680,00:00:20.086733333333335
603,1,880,682,00:00:20.120099999999997
604,1,880,684,00:00:20.153466666666667
605,1,880,684,00:00:20.186833333333333
606,1,880,684,00:00:20.220200000000002
607,1,880,684,00:00:20.253566666666664
608,1,880,684,00:00:20.286933333333334
609,1,882,684,00:00:20.3203
610,1,882,684,00:00:20.35366666666667
611,1,882,684,00:00:20.38703333333333
612,0,0,0,00:00:20.4204
613,1,652,256,00:00:20.453766666666667
614,1,652,256,00:00:20.487133333333336
615,1,652,256,00:00:20.5205
616,1,652,256,00:00:20.553866666666668
617,1,652,256,00:00:20.587233333333334
618,1,652,256,00:00:20.620600000000003
619,1,652,256,00:00:20.653966666666665
620,1,652,256,00:00:20.68733333333333
621,1,652,256,00:00:20.7207
622,1,652,256,00:00:20.754066666666667
623,1,652,256,00:00:20.787433333333333
624,1,652,256,00:00:20.8208
625,1,652,256,00:00:20.854166666666668
626,1,652,256,00:00:20.887533333333334
627,1,652,256,00:00:20.920900000000003
628,1,652,256,00:00:20.954266666666665
629,1,652,256,00:00:20.987633333333335
630,1,652,256,00:00:21.021
631,1,652,256,00:00:21.05436666666667
632,1,652,256,00:00:21.087733333333333
633,1,652,256,00:00:21.121100000000002
634,1,652,256,00:00:21.154466666666668
635,1,652,256,00:00:21.187833333333334
636,1,650,258,00:00:21.2212
637,1,648,258,00:00:21.254566666666665
638,1,648,258,00:00:21.287933333333335
639,1,648,258,00:00:21.3213
640,1,646,256,00:00:21.354666666666667
641,1,646,256,00:00:21.388033333333333
642,1,644,258,00:00:21.421400000000002
643,1,642,258,00:00:21.454766666666668
644,1,642,258,00:00:21.488133333333334
645,1,640,258,00:00:21.5215
646,1,640,260,00:00:21.55486666666667
647,1,638,260,00:00:21.588233333333335
648,1,634,260,00:00:21.6216
649,1,636,260,00:00:21.654966666666667
650,1,634,262,00:00:21.688333333333333
651,1,630,262,00:00:21.721700000000002
652,1,632,262,00:00:21.755066666666664
653,1,628,264,00:00:21.788433333333334
654,1,628,268,00:00:21.8218
655,1,628,268,00:00:21.85516666666667
656,1,626,272,00:00:21.88853333333333
657,1,624,272,00:00:21.9219
658,1,624,274,00:00:21.955266666666667
659,1,624,276,00:00:21.988633333333336
660,1,622,276,00:00:22.022
661,1,622,282,00:00:22.055366666666668
662,1,622,282,00:00:22.088733333333334
663,1,624,282,00:00:22.122100000000003
664,1,624,288,00:00:22.155466666666666
665,1,622,294,00:00:22.18883333333333
666,1,622,300,00:00:22.2222
667,1,626,302,00:00:22.255566666666667
668,1,624,302,00:00:22.288933333333333
669,1,622,312,00:00:22.3223
670,1,624,316,00:00:22.355666666666668
671,1,624,332,00:00:22.389033333333334
672,1,624,334,00:00:22.422400000000003
673,1,622,336,00:00:22.455766666666666
674,1,638,206,00:00:22.489133333333335
675,1,650,144,00:00:22.5225
676,1,656,86,00:00:22.55586666666667
677,1,662,42,00:00:22.589233333333333
678,1,664,6,00:00:22.622600000000002
679,1,666,6,00:00:22.655966666666668
680,0,0,0,00:00:22.689333333333334
681,0,0,0,00:00:22.7227
682,0,0,0,00:00:22.756066666666666
683,0,0,0,00:00:22.789433333333335
684,0,0,0,00:00:22.8228
685,0,0,0,00:00:22.856166666666667
686,0,0,0,00:00:22.889533333333333
687,0,0,0,00:00:22.922900000000002
688,0,0,0,00:00:22.956266666666668
689,0,0,0,00:00:22.989633333333334
690,0,0,0,00:00:23.023
691,0,0,0,00:00:23.05636666666667
692,0,0,0,00:00:23.089733333333335
693,0,0,0,00:00:23.1231
694,0,0,0,00:00:23.156466666666667
695,0,0,0,00:00:23.189833333333333
696,0,0,0,00:00:23.223200000000002
697,0,0,0,00:00:23.256566666666664
698,0,0,0,00:00:23.289933333333334
699,0,0,0,00:00:23.3233
700,0,0,0,00:00:23.35666666666667
701,0,0,0,00:00:23.39003333333333
702,0,0,0,00:00:23.4234
703,0,0,0,00:00:23.456766666666667
704,0,0,0,00:00:23.490133333333336
705,0,0,0,00:00:23.5235
706,0,0,0,00:00:23.556866666666668
707,0,0,0,00:00:23.590233333333334
708,0,0,0,00:00:23.623600000000003
709,0,0,0,00:00:23.656966666666666
710,0,0,0,00:00:23.69033333333333
711,0,0,0,00:00:23.7237
712,0,0,0,00:00:23.757066666666667
713,0,0,0,00:00:23.790433333333333
714,0,0,0,00:00:23.8238
715,0,0,0,00:00:23.857166666666668
716,0,0,0,00:00:23.890533333333334
717,0,0,0,00:00:23.9239
718,0,0,0,00:00:23.957266666666666
719,0,0,0,00:00:23.990633333333335
720,0,0,0,00:00:24.024
